title,author,published_date,published_date_precision,link,clean_url,excerpt,summary,rights,rank,topic,country,language,authors,media,is_opinion,twitter_account,_score,_id
Η επιστήμη προειδοποιεί: η ανθρωπότητα αυτοκτονεί,,2021-11-11 12:16:06,full,https://www.neakriti.gr/article/apopseis/1636002/i-epistimi-proeidopoiei-i-anthropotita-autoktonei-tora-ohi-sto-mellon/,neakriti.gr,Τα τελευταία επιστημονικά δεδομένα δείχνουν ότι ο πλανήτης αλλάζει μπροστά στα μάτια μας,"Τα τελευταία επιστημονικά δεδομένα δείχνουν ότι ο πλανήτης αλλάζει μπροστά στα μάτια μας Τα προηγούμενα επτά χρόνια ήταν τα θερμότερα στην ιστορία, σύμφωνα με την προσωρινή έκδοση της έκθεσης για την Κατάσταση του Παγκόσμιου Κλίματος του Παγκόσμιου Μετεωρολογικού Οργανισμού WMO (Global Climate Report) για το 2021, που βασίζεται στα στοιχεία για τους πρώτους εννιά μήνες του έτους.*Γράφει ο Δημήτρης Κωνσταντακόπουλος Η έκθεση έχει συνταχθεί επί τη βάσει των δεδομένων που συνεισέφεραν διάφορες υπηρεσίες των Ηνωμένων Εθνών, οι εθνικές μετεωρολογικές και υδρολογικές υπηρεσίες και εμπειρογνώμονες.",neakriti.gr,109560,news,GR,el,[],https://s1.neakriti.gr/images/600x315_FacebookShare/files/2021-10-07/pexels-min-an-1230157.jpg,False,https://twitter.com/neakritigr,17.817719,275650769a10104df8b691f6b10b7c83
Ευκαιρίες επενδυτικής εισόδου,Capital.gr,2021-11-09 22:09:00,full,https://www.capital.gr/analusi/3593971/eukairies-ependutikis-eisodou,capital.gr,"Η ευκαιρία εισόδου των επενδυτών στα χαμηλά επίπεδα των 4 με 3,90 ευρώ για τη μετοχή του ομίλου Fourlis, ο οποίος αποτιμάται στο ταμπλό του Χρηματιστηρίου με κεφαλαιοποίηση 208 εκατ. ευρώ, φαίνεται να…","Του Απόστολου Μάνθου 
 Η ευκαιρία εισόδου των επενδυτών στα χαμηλά επίπεδα των 4 με 3,90  ευρώ για τη μετοχή του ομίλου FOURLIS (ΦΡΛΚ) φαίνεται να κλείνει. Το μεγάλο θεσμικό χαρτοφυλάκιο εξ Αμερικής που άδειαζε εδώ και πολλές εβδομάδες παρουσιάζεται, αν δεν έχει ήδη ολοκληρώσει, να ρίχνει τα τελευταία του βόλια στα ισχυρά χέρια των αγοραστών που μάζευαν όλο αυτό το χρονικό διάστημα. Για τους ""γνώστες"" αυτή ήταν και η κύρια αιτία της πτώσης της μετοχής μιας που τα οικονομικά στοιχεία του ομίλου κάθε άλλο παρά για ρευστοποιήσεις είναι.",capital.gr,21133,business,GR,el,['Capital.gr'],https://www.capital.gr/Content/ImagesDatabase/fb/1000x523/crop/both/a4/a4505bf37d1a424eb9b7230678069cac.jpg,False,@capitalgr,17.80475,3dbb2b349df9c9515c0b1e1fe72512c4
Άγκελα Μέρκελ: Ο πολιτικός απολογισμός της στην DW,Capital.gr,2021-11-08 08:21:00,full,https://www.capital.gr/diethni/3593514/agkela-merkel-o-politikos-apologismos-tis-stin-dw,capital.gr,"Σε αποκλειστική συνέντευξή της στην DW, λίγο πριν από την αποχώρηση της από την ενεργό πολιτική, η Άγκελα Μέρκελ μιλά για την κλιματική αλλαγή, τη φράση της ""Θα τα καφέρουμε"", τον Σολτς και τον…","Σε αποκλειστική συνέντευξή της στην DW, λίγο πριν από την αποχώρηση της από την ενεργό πολιτική, η Άγκελα Μέρκελ μιλά για την κλιματική αλλαγή, τη φράση της ""Θα τα καταφέρουμε"", τον Σολτς και τον Μακρόν.
 Με χαλαρή διάθεση και δείχνοντας ότι τα έχει βρει με τον εαυτό της: Έτσι εμφανίστηκε η καγκελάριος Άγκελα Μέρκελ στην αποκλειστική συνέντευξη που παραχώρησε στον διευθυντή ειδήσεων του DW News Μαξ Χόμφαν στην καγκελαρία, λίγο πριν από την αποχώρησή της από την ενεργό πολιτική. Δεν χρειάστηκε να σκεφτεί πολύ για να απαντήσει ποιες ήταν σε προσωπικό επίπεδο οι δύο πιο δύσκολες προκλήσεις που κλήθηκε να αντιμετωπίσει στη θητεία της: το προσφυγικό, ειδικότερα η φυγή ανθρώπων από τη Συρία και τις γειτονικές χώρες, καθώς και η κρίση του κορονοϊού.",capital.gr,21133,business,GR,el,['Capital.gr'],https://www.capital.gr/Content/ImagesDatabase/fb/1000x523/crop/both/9e/9e823392cc4b4a15bf77254db5210ecf.jpg,False,@capitalgr,17.80475,ab2b97e8e2718ad1442894cb22b8e27d
Η ΕΤΕπ και η Allianz υποστηρίζουν έργα δράσης για το κλίμα σε αναδυόμενες και αναπτυσσόμενες χώρες,,2021-11-11 07:23:15,full,https://www.nextdeal.gr/asfalistikes-eidiseis/idiotiki-asfalisi/123844/i-etep-kai-i-allianz-ypostirizoyn-erga-drasis-gia,nextdeal.gr,"Η Ευρωπαϊκή Τράπεζα Επενδύσεων (ΕΤΕπ) και η Allianz Global Investors (AllianzGI), ένας από τους κορυφαίους ενεργούς διαχειριστές επενδύσεων στον κόσμο, εγκαινίασαν το σχέδιο δράσης για το κλίμα στις…","Η Ευρωπαϊκή Τράπεζα Επενδύσεων (ΕΤΕπ) και η Allianz Global Investors (AllianzGI), ένας από τους κορυφαίους ενεργούς διαχειριστές επενδύσεων στον κόσμο, εγκαινίασαν το σχέδιο δράσης για το κλίμα στις αναδυόμενες αγορές (EMCA) μέσω ΣΔΙΤ. Ος κυβερνήσεις της Γερμανίας και του Λουξεμβούργου, το Σκανδιναβικό Ταμείο Ανάπτυξης (Nordic Development Fund-NDF), η Allianz, η Folksam και η ΕΤΕπ αποτελούν τους βασικούς επενδυτές.  Το EMCA θα επενδύσει σε επενδυτικά κεφάλαια και έργα που αφορούν το κλίμα και δραστηριοποιούνται σε αναδυόμενες αγορές και αναπτυσσόμενες χώρες.",nextdeal.gr,576319,news,GR,el,[],https://www.nextdeal.gr/sites/default/files/styles/ogimage_thumb/public/article/2021-11/allianz2.jpg?itok=_1WMAGDn,False,,17.789955,cdec56b63041a2b23dd9ebd0b94556b2
Αυστραλία: Η πανδημία που απειλεί άμεσα τα κοάλα,Newsroom,2021-11-07 17:41:09,full,https://e-thessalia.gr/aystralia-i-pandimia-poy-apeilei-amesa-ta-koala/,e-thessalia.gr,"Ένα αφροδίσιο νόσημα των ανθρώπων προκαλεί όλο και μεγαλύτερο αριθμό θανάτων μεταξύ του πληθυσμού των κοάλα στην Αυστραλία, φαινόμενο που …","Ένα αφροδίσιο νόσημα των ανθρώπων προκαλεί όλο και μεγαλύτερο αριθμό θανάτων μεταξύ του πληθυσμού των κοάλα στην Αυστραλία, φαινόμενο που ενισχύεται και από την κλιματική αλλαγή.
Τα χλαμύδια είναι ένα σεξουαλικώς μεταδιδόμενο νόσημα που προκαλεί διάφορα προβλήματα, έως και υπογονιμότητα στον άνθρωπο. Στα κοάλα όμως οι συνέπειες ξεκινούν από υπογονιμότητα και φθάνουν έως τύφλωση και θάνατο, ενώ το αντιβιωτικό που χορηγείται στα ζώα αυτά καταστρέφει την εντερική τους χλωρίδα που απαιτείται για τον μεταβολισμό των φύλλων ευκαλύπτου – της βασικής τους διατροφής – οδηγώντας τα σε ασιτία μέχρι θανάτου.",e-thessalia.gr,309010,news,GR,el,['Newsroom'],https://i0.wp.com/e-thessalia.gr/wp-content/uploads/2021/11/Koala.jpg?fit=960%2C600&ssl=1,False,@e_thessalia,17.789139,b0f7719e742fc537f82928c19a4b6732
Κλιματική αλλαγή: «Καμπανάκι» από αναλυτές για μεγάλη αύξηση της θερμοκρασίας του πλανήτη,,2021-11-12 17:55:38,full,https://www.imerisia.gr/koinonia/27038_klimatiki-allagi-kampanaki-apo-analytes-gia-megali-ayxisi-tis-thermokrasias-toy,imerisia.gr,"Η ερευνητική ομάδα Climate Action Tracker (CAT) εκτιμά ότι οι δεσμεύσεις που αναλήφθηκαν στο πλαίσιο της CAP26 οδηγούν σε αύξηση της θερμοκρασίας του πλανήτη κατά 2,4 βαθμούς Κελσίου αντί του στόχου…","Ο στόχος να μην υπερβεί η αύξηση της θερμοκρασίας του πλανήτη τους 1,5 βαθμούς Κελσίου δεν θα επιτευχθεί με τις δεσμεύσεις που αναλήφθηκαν στο πλαίσιο της συνόδου COP26, σύμφωνα με ανάλυση της ερευνητικής ομάδας Climate Action Tracker (CAT) που συμπεραίνει ότι ο πλανήτης κινείται προς αύξηση της θερμοκρασίας κατά 2,4 βαθμούς. Σημειώνεται ότι η ανάλυση αυτή έγινε στις αρχές της εβδομάδας, δηλαδή πριν από το τέλος της COP26. 
Η COP26 «έχει ένα πολύ μεγάλο κενό αξιοπιστίας, δράσης και δέσμευσης», ανέφερε το CAT.",imerisia.gr,84741,news,GR,el,[],https://www.imerisia.gr/sites/default/files/styles/og_image/public/2021-11/cop26.jpg?itok=zN1ocLAl,False,@imerisiagr,17.783848,3f29fafbb831590659e1acbbabd6a62e
Χαρδαλιάς: Στόχος της Ελλάδας ένα σταθερό και ασφαλές περιβάλλον στην Ανατ. Μεσόγειο,Newsroom,2021-11-13 10:15:03,full,https://www.cnn.gr/politiki/story/289259/xardalias-stoxos-tis-elladas-ena-stathero-kai-asfales-perivallon-stin-anat-mesogeio,cnn.gr,"«Η στρατηγική μας έχει τρεις προτεραιότητες. Την αντίδραση σε εξωτερικές συγκρούσεις και κρίσεις, την ανάπτυξη των ικανοτήτων των εταίρων και την προστασία της ΕΕ και των πολιτών της» υπογράμμισε ο Ν.…","Η Ελλάδα έχει δεσμευτεί ιστορικά και διαχρονικά, να συμβάλλει σε ένα σταθερό και ασφαλές περιβάλλον στην Ανατολική Μεσόγειο, προωθώντας σχέσεις καλής γειτονίας και συνεργασίας με όλες τις χώρες της ευρύτερης περιοχής. Αυτό τόνισε ο υφυπουργός Εθνικής Άμυνας, Νίκος Χαρδαλιάς, κατά την ομιλία του με θέμα: «Η θέση της Ελλάδας σήμερα, παράγων ασφάλειας και αξιόπιστος εταίρος στο ΝΑΤΟ και την ΕΕ», χθες, Παρασκευή 12 Νοεμβρίου σε ημερίδα με κεντρικό θέμα «Παρέχοντας ασφάλεια σε μια ανασφαλή εποχή. Η θέση της Ελλάδας σε ένα μεταβαλλόμενο διεθνές περιβάλλον».",cnn.gr,32666,news,GR,el,['Newsroom'],https://cdn.cnngreece.gr/media/news/2021/11/13/289259/facebook/facebookhardalias.jpg,False,@CNNgreece,17.778023,ac26893aa643f1d6ac3961ed3f48bbbc
Γερμανία: Η Greenpeace προσέφυγε στη δικαιοσύνη εναντίον της Volkswagen,,2021-11-09 21:30:00,full,https://newpost.gr/enviroment/618a404c3c4b003769d1728d/germania-i-greenpeace-prosefyge-sti-dikaiosyni-enantion-tis-volkswagen,newpost.gr,Κατηγορώντας την ότι απέτυχε να κάνει το χρέος της για να αντιμετωπίσει την κλιματική αλλαγή.,"Η ακτιβίστρια για το περιβάλλον Κλάρα Μάγερ και οι επικεφαλής της Greenpeace Γερμανίας προσέφυγαν στη δικαιοσύνη εναντίον της Volkswagen, όπως ανακοίνωσε σήμερα η μκο κατηγορώντας την αυτοκινητοβιομηχανία ότι απέτυχε να κάνει το χρέος της για να αντιμετωπίσει την κλιματική αλλαγή.
Οι ενάγοντες είχαν δώσει προθεσμία οκτώ εβδομάδων στην Volkswagen για να εξετάσει τα αιτήματά τους, τα οποία περιελάμβαναν τον τερματισμό της παραγωγής αυτοκινήτων με μηχανή εσωτερικής καύσης μέχρι το 2030 και τον περιορισμό, μέχρι τότε, των εκπομπών άνθρακα κατά τουλάχιστον 65% από τα επίπεδα του 2018 προτού καταθέσουν την αγωγή.",newpost.gr,85676,news,GR,el,[],https://newpost.gr/watermark/202103/0ocfs1615793914561.jpg,False,@newpost.gr,17.767431,3c4bd761d7201d690e2188e21246036f
Δυο φίλοι διασχίζουν τις ΗΠΑ με μοτοποδήλατα στέλνοντας μήνυμα για τη βιώσιμη κινητικότητα,,2021-11-08 08:57:55,full,https://www.neakriti.gr/article/life/1635589/duo-filoi-diashizoun-tis-ipa-me-motopodilata-stelnodas-minuma-gia-ti-viosimi-kinitikotita/,neakriti.gr,Το πρότζεκτ SunPedal Ride έχει στόχο να πυροδοτήσει συζητήσεις για την «καθαρή» ενέργεια με οχήματα που έχουν μηδενικό ίχνος άνθρακα,"Life Το πρότζεκτ SunPedal Ride έχει στόχο να πυροδοτήσει συζητήσεις για την «καθαρή» ενέργεια με οχήματα που έχουν μηδενικό ίχνος άνθρακα Ο Sushil Reddy, που το 2016, εγκαινίασε το πρότζεκτ SunPedal Ride με στόχο να πυροδοτήσει συζητήσεις για την «καθαρή» ενέργεια με οχήματα που έχουν μηδενικό ίχνος άνθρακα, Αυτή την περίοδο, διασχίζει τις ΗΠΑ από τη μία ακτή στην άλλη μαζί με τον Luis Fourzan, αλλά ο ίδιος ταξιδεύει με μοτοποδήλατο που τροφοδοτείται με ηλιακή ενέργεια.Οι δύο φίλοι ξεκίνησαν το ταξίδι τους από τη Βόρεια Καρολίνα στις 15 Αυγούστου και αναμένεται έως το τέλος του 2021 να το ολοκληρώσουν στο Τέξας.",neakriti.gr,109560,news,GR,el,[],https://s1.neakriti.gr/images/600x315_FacebookShare/files/2019-07-05/bic.jpg,False,https://twitter.com/neakritigr,17.755285,de8e518d1e080394ce70c8a87e0a693d
Γλασκώβη:Τι πέτυχε και τι όχι η διάσκεψη για το κλίμα,Naftemporiki,2021-11-14 05:56:00,full,https://www.naftemporiki.gr/story/1800635/glaskobiti-petuxe-kai-ti-oxi-i-diaskepsi-gia-to-klima,naftemporiki.gr,"Η διάσκεψη του ΟΗΕ για το κλίμα ολοκληρώθηκε ,αλλά η συμφωνία που επιτεύχθηκε ωστόσο, προκαλεί ποικίλες αντιδράσεις. Σύμφωνα με τον Γενικό Γραμματέα του ΟΗΕ Αντόνιο Γκουτέρες ,η πρόοδος που σημειώθηκε…","Του Μιχάλη Ψύλου

Η διάσκεψη του ΟΗΕ για το κλίμα ολοκληρώθηκε ,αλλά η συμφωνία που επιτεύχθηκε ωστόσο, προκαλεί ποικίλες αντιδράσεις. Σύμφωνα με τον Γενικό Γραμματέα του ΟΗΕ Αντόνιο Γκουτέρες ,η πρόοδος που σημειώθηκε στα ψηφίσματα της Γλασκώβης όχι μόνο «δεν ήταν αρκετή»,αλλά είναι και γεμάτη «αντιφάσεις». Οπως έγραψε στο Twitter ο Γκουτέρες το βράδυ του Σαββάτου επιστρέφοντας από τη Γλασκώβη στη Νέα Υόρκη : «Η κλιματική καταστροφή εξακολουθεί να χτυπά την πόρτα».

«Ο εύθραυστος πλανήτης μας κρέμεται από μια κλωστή», είπε ο Γενικός Γραμματέας του ΟΗΕ.",naftemporiki.gr,21449,news,GR,el,['Naftemporiki'],https://www.naftemporiki.gr/fu/t/1800635/1080/568/0x0000000001c00cb7/2/1/glaskobiti-petuxe-diaskepsi-klima.jpg,False,@naftemporikigr,17.74961,a62bfe7febd5b58dc5af364638f27e26
Το αγροδιατροφικό σύστημα υπεύθυνο για το 31% των αερίων θερμοκηπίου σύμφωνα με τον FAO,,2021-11-09 12:30:00,timezone unknown,https://www.agronews.gr/politismos/koinonia/195130/to-agrodiatrofiko-sustima-upeuthuno-gia-to-31-ton-ekpobon-aerion-thermokipiou-sumfona-me-ton-fao/,agronews.gr,"Τις τελευταίες τρεις δεκαετίες οι εκπομπές αερίων του θερμοκηπίου από τις καλλιέργειες και την παραγωγή φαγητού παγκοσμίως αυξήθηκαν κατά 17%, σύμφωνα με στοιχεία των Ηνωμένων Εθνών που «υπογραμμίζουν…","Το «σύστημα της τροφής», ειδικά η αποψίλωση των δασών για την μετατροπή εκτάσεων σε χωράφια και το μεθάνιο από την κτηνοτροφία - έχουν γίνει αντικείμενο στενής παρακολούθησης για την επιβάρυνση της υπερθέρμανσης του πλανήτη. Οι συγκεκριμένοι κλάδοι ήταν υπεύθυνοι για το 31% των αέριων εκπομπών το 2019 - το αντίστοιχο περίπου 16,5 δισεκατομμυρίων τόνων CO2 σύμφωνα με την ανάλυση του Οργανισμού Τροφίμων και Καλλιεργειών των Ηνωμένων Εθνών (FAO) που παρουσιάστηκε στην σύνοδο COP26 για το Κλίμα, στη Γλασκώβη.",agronews.gr,263974,news,GR,el,[],https://cdnagr.azureedge.net/images/600x315/files/_gsdata_/image-560bde2a77434.jpg,False,Agronews,17.740273,6fb27d0398d0b0eb56140b3e82a8e8ce
COP26: Συμφωνία χωρίς εξασφαλίσεις για την υπερθέρμανση,,2021-11-13 20:14:09,full,https://www.athina984.gr/2021/11/13/cop26-symfonia-choris-exasfaliseis-gia-tin-yperthermansi/,athina984.gr,"Οι 200 χώρες της COP26 ενέκριναν σήμερα μια συμφωνία με σκοπό να επιταχυνθεί η μάχη κατά της υπερθέρμανσης της Γης, χωρίς όμως να διασφαλίζεται ότι θα περιοριστεί στον 1,5 βαθμό Κελσίου ούτε να…","Οι 200 χώρες της COP26 ενέκριναν σήμερα μια συμφωνία με σκοπό να επιταχυνθεί η μάχη κατά της υπερθέρμανσης της Γης, χωρίς όμως να διασφαλίζεται ότι θα περιοριστεί στον 1,5 βαθμό Κελσίου ούτε να δίνεται απάντηση στα αιτήματα φτωχών χωρών για βοήθεια.Το κείμενο της 'Συμφωνίας της Γλασκώβης για το κλίμα', όπως ονομάστηκε, εγκρίθηκε έπειτα από δύο εβδομάδες επίπονων διαπραγματεύσεων, με ένα χτύπημα του σφυριού του Βρετανού προέδρου της παγκόσμιας διάσκεψης για το κλίμα, Αλόκ Σάρμα.Σε μια απόδειξη της δυσκολίας να επιτευχθεί αυτή η συμφωνία, ο πρόεδρος της COP26 εξέφρασε με σπασμένη από τη συγκίνηση φωνή και δάκρυα στα μάτια 'βαθιά λύπη' για τις αλλαγές που επήλθαν την τελευταία στιγμή στο θέμα των ορυκτών καυσίμων έπειτα από αίτημα της Κίνας και της Ινδίας.",athina984.gr,119304,news,GR,el,[],https://www.athina984.gr/wp-content/uploads/2021/10/γλασκώβη-ΑΠΕ-ΜΠΕ-scaled.jpg,False,,17.736654,1279c9895a4a11c6ddcc750884eefe3e
Κώστας Καρβουναρίδης: Αθλητισμός και κλιματική αλλαγή,Κώστας Καρβουναρίδης,2021-11-11 05:14:19,full,https://www.ieidiseis.gr/opinions/118159/kostas-karvounaridis-athlitismos-kai-klimatiki-allagi,ieidiseis.gr,Κώστας Καρβουναρίδης: Αθλητισμός και κλιματική αλλαγή,"Αν στη διάσκεψη της Γλασκώβης, φαντάζει πολύ δύσκολη η συμφωνία μεταξύ των κρατών σε μία κοινή συμφωνία ή -έστω- σε ένα ψήφισμα που θα τους δεσμεύει σε μία κοινή δράση, στους κόλπους της διεθνούς αθλητικής κοινότητας, η προστασία του περιβάλλοντος έχει ήδη καταστεί βασική προτεραιότητα.

Τον περασμένο Φεβρουάριο στη Μελβούρνη, το Αυστραλιανό Όπεν, αμαυρώθηκε από τις καταστροφικές δασικές πυρκαγιές και τον πρωτοφανή καύσωνα.

Το 2014 στο Σότσι το 2014 και το 2018 στην Πιοντσάνγκ οι διοργανωτές των Χειμερινών Ολυμπιακών Αγώνων υποχρεώθηκαν να προσθέσουν τεχνητό χιόνι, καθώς η θερμοκρασία δεν έπεσε αρκετά, ώστε να γεμίσουν οι πίστες με φυσικό.",ieidiseis.gr,334708,news,GR,el,['Κώστας Καρβουναρίδης'],https://www.ieidiseis.gr/media/k2/items/cache/7b71a78bd0865289ad7a6facb018d8a5_L.jpg?t=20211111_051207,True,@ieidiseis,17.7316,9fd12a448df19eee60b80191809d2d10
Κορκίδης: Η «τρίαινα» Σκαραμαγκάς,Newsroom,2021-11-11 06:00:00,timezone unknown,https://www.businessnews.gr/epixeiriseis/item/222600-korkidis-i-triaina-skaramagkas-elefsina-syros-komvos-nafpigikis-kai-texnologias,businessnews.gr,"Σε συνέντευξη στην ιταλική RAI, ο πρόεδρος του ΕΒΕΠ αναφέρθηκε στη προσπάθεια που βρίσκεται σε εξέλιξη, ώστε η Ελλάδα να επανέλθει στο γκρουπ των κρατών με δυνατή ναυπηγική βιομηχανία. Η «τρίαινα»…","Σε συνέντευξη στην ιταλική RAI, ο πρόεδρος του ΕΒΕΠ αναφέρθηκε στη προσπάθεια που βρίσκεται σε εξέλιξη, ώστε η Ελλάδα να επανέλθει στο γκρουπ των κρατών με δυνατή ναυπηγική βιομηχανία. Η «τρίαινα» Σκαραμαγκάς-Ελευσίνα-Σύρος εξελίσσεται σε κόμβο ναυπηγικής και τεχνολογίας με ευρύτερο διεθνή χαρακτήρα. Αυτό σημείωσε ο πρόεδρος του Εμπορικού και Βιομηχανικού Επιμελητηρίου Πειραιώς, Βασίλης Κορκίδης, σε συνέντευξη που παραχώρησε σήμερα στο ιταλικό κανάλι Rai. Σύμφωνα με ανάρτηση του προέδρου στα μέσα κοινωνικής δικτύωσης, σχετικά με τα όσα είπε σε αυτή τη συνέντευξη, ο ίδιος αναφέρθηκε στη προσπάθεια που βρίσκεται σε εξέλιξη, ώστε η Ελλάδα να επανέλθει στο γκρουπ των κρατών με δυνατή ναυπηγική βιομηχανία.",businessnews.gr,129853,news,GR,el,['Newsroom'],https://www.businessnews.gr/media/k2/items/cache/d04ad94bbfc4e59132e5a9e2dfa39e09_L.jpg,False,@businessnewsgr,17.71698,475e191f08cefdc6661b2664e6bba13f
Η Greenpeace Γερμανίας προσέφυγε στη δικαιοσύνη εναντίον της Volkswagen,Δούνης Βασίλης,2021-11-09 09:33:24,full,https://www.sofokleousin.gr/i-greenpeace-germanias-prosefyge-sti-dikaiosyni-enantion-tis-volk,sofokleousin.gr,"Η ακτιβίστρια για το περιβάλλον Κλάρα Μάγερ και οι επικεφαλής της Greenpeace Γερμανίας προσέφυγαν στη δικαιοσύνη εναντίον της Volkswagen, όπως ανα","Η ακτιβίστρια για το περιβάλλον Κλάρα Μάγερ και οι επικεφαλής της Greenpeace Γερμανίας προσέφυγαν στη δικαιοσύνη εναντίον της Volkswagen, όπως ανακοίνωσε σήμερα η μκο κατηγορώντας την αυτοκινητοβιομηχανία ότι απέτυχε να κάνει το χρέος της για να αντιμετωπίσει την κλιματική αλλαγή. Οι ενάγοντες είχαν δώσει προθεσμία οκτώ εβδομάδων στην Volkswagen για να εξετάσει τα αιτήματά τους, τα οποία περιελάμβαναν τον τερματισμό της παραγωγής αυτοκινήτων με μηχανή εσωτερικής καύσης μέχρι το 2030 και τον περιορισμό, μέχρι τότε, των εκπομπών άνθρακα κατά τουλάχιστον 65% από τα επίπεδα του 2018 προτού καταθέσουν την αγωγή.",sofokleousin.gr,104519,news,GR,el,['Δούνης Βασίλης'],https://cdn.sofokleousin.gr/sites/default/files/styles/node_full/public/2019-07/volkswagen-logo-3.jpg?itok=ui91EfmA,False,@Sofokleousin,17.71426,77fc40f54296b17185b07cb11fa29a79
Το περιεχόμενο του σχεδίου συμφωνίας της COP26 για το κλίμα στη Γλασκώβη,Sigmalive Ltd,2021-11-12 10:46:00,full,https://www.sigmalive.com/news/international/867774/to-periexomeno-tou-sxediou-symfonias-tis-cop26-gia-to-klima-sti-glaskovi,sigmalive.com,"Το νεότερο σχέδιο του κειμένου αποφάσεων της κλιματικής διάσκεψης των Ηνωμένων Εθνών COP26 στη Γλασκώβη, που έδωσε στη δημοσιότητα το πρωί η βρετανική...","Το νεότερο σχέδιο του κειμένου αποφάσεων της κλιματικής διάσκεψης των Ηνωμένων Εθνών COP26 στη Γλασκώβη, που έδωσε στη δημοσιότητα το πρωί η βρετανική προεδρία, διατηρεί το κάλεσμα προς τις εθνικές κυβερνήσεις να υποβάλλουν έως το τέλος του επόμενου έτους ανανεωμένα και ενδυναμωμένα σχέδια για τη μείωση της εκπομπής ρύπων έως το 2030. Μάλιστα το νεότερο κείμενο αναφέρει πως «ζητείται» από τις χώρες να επισπεύσουν την υποβολή νέων σχεδίων για τη μείωση των ρύπων, ενώ στο πρώτο σχέδιο χρησιμοποιείτο το ρήμα «παροτρύνονται».",sigmalive.com,48304,news,GR,el,['Sigmalive Ltd'],https://www.sigmalive.com/application/cache/default/images/news/636x332/ed7a01396527e569722b2c60f7814b98.jpg,False,,17.685543,5d94f4db936bd93b9da52b9c4874f3b8
Ευρωβαρόμετρο για τις ευρωπαϊκές περιφέρειες,Https,2021-11-11 16:25:01,full,https://www.rodiaki.gr/article/467549/eyrwbarometro-gia-tis-eyrwpaikes-perifereies,rodiaki.gr,Η ΡΟΔΙΑΚΗ - Ημερήσια Πρωινή Εφημερίδα της Ρόδου. Έγκριτη ενημέρωση. Ειδήσεις και Ρεπορτάζ | Rodiaki.gr,"Πέμπτη 11 Νοεμβρίου 2021 18:25 Αναγνώστηκε 7 φορές 

 Παρά την πανδημία, οι Ευρωπαίοι θεωρούν ότι η ποιότητα ζωής και η κατάσταση της οικονομίας στις ευρωπαϊκές περιφέρειες έχουν βελτιωθεί ελαφρώς. Και αυτό παρά τα πολύ μεγάλα προβλήματα που προέκυψαν κατά τη διάρκεια της πανδημίας που σε κάθε περίπτωση προκάλεσαν μεγάλες αλλαγές στον κοινωνικο-οικονομικό ιστό, με τις αναστολές εργασίας αλλά και γενικότερα τη μεγάλη αλλαγή στα εργασιακά. Είναι όντως, σύμφωνα με τα στοιχεία, η κατάσταση βελτιωμένη ενώ η ιεράρχηση των προβλημάτων είναι σαφής.",rodiaki.gr,187063,news,GR,el,"['Https', 'Plus.Google.Com', 'Rodiaki', 'Φίλιππος Ζάχαρης']",https://rodiaki.gr/medias/2021/11/10/640dd483d63779c7762a52a7fab9118d.jpg?=1636658157,False,@iRodiaki,17.67969,44ee8bf9af8be47687d5419da517494b
COP26: «Μισή» συμφωνία για το κλίμα,Newsroom,2021-11-13 21:35:28,full,https://www.documentonews.gr/article/cop26-misi-symfonia-gia-to-klima-xoris-voitheia-oi-ftoxes-oi-xores/,documentonews.gr,"Οι 200 χώρες της COP26 ενέκριναν σήμερα μια συμφωνία με σκοπό να επιταχυνθεί η μάχη κατά της υπερθέρμανσης της Γης, χωρίς όμως να διασφαλίζεται ότι θα περιοριστεί στον 1,5 βαθμό Κελσίου ούτε να…","Οι 200 χώρες της COP26 ενέκριναν σήμερα μια συμφωνία με σκοπό να επιταχυνθεί η μάχη κατά της υπερθέρμανσης της Γης, χωρίς όμως να διασφαλίζεται ότι θα περιοριστεί στον 1,5 βαθμό Κελσίου ούτε να δίνεται απάντηση στα αιτήματα φτωχών χωρών για βοήθεια.
Το κείμενο της 'Συμφωνίας της Γλασκόβης για το κλίμα', όπως ονομάστηκε, εγκρίθηκε έπειτα από δύο εβδομάδες επίπονων διαπραγματεύσεων, με ένα χτύπημα του σφυριού του Βρετανού προέδρου της παγκόσμιας διάσκεψης για το κλίμα, Αλόκ Σάρμα.
Σε μια απόδειξη της δυσκολίας να επιτευχθεί αυτή η συμφωνία, ο πρόεδρος της COP26 εξέφρασε με σπασμένη από τη συγκίνηση φωνή και δάκρυα στα μάτια 'βαθιά λύπη' για τις αλλαγές που επήλθαν την τελευταία στιγμή στο θέμα των ορυκτών καυσίμων έπειτα από αίτημα της Κίνας και της Ινδίας.",documentonews.gr,175110,news,GR,el,['Newsroom'],https://admin.documentonews.gr/wp-content/uploads/2021/11/Cop.jpg,False,@documentonews,17.656414,53c42b6ca4fba603f7f3bc5267ad439d
